,raceId,driverId,constructorId,grid,positionOrder,statusId,constructorForm,year,constructorPower
17673,739,476,6,2,1,1,5.000164300340007,1961.0,2.273518167203879
17674,739,403,6,1,2,1,5.000164300340007,1961.0,2.273518167203879
17675,739,386,6,3,5,1,5.000164300340007,1961.0,2.273518167203879
17676,739,373,172,11,3,1,3.0562390832933315,1961.0,1.5268514086339717
17677,739,475,172,4,4,1,3.0562390832933315,1961.0,1.5268514086339717
17678,739,401,172,16,13,12,3.0562390832933315,1961.0,1.5268514086339717
17679,739,437,172,0,\N,54,3.0562390832933315,1961.0,1.5268514086339717
17680,739,356,170,7,6,1,1.8268815547508408,1961.0,5.000164300340007
17681,739,341,170,9,7,1,1.8268815547508408,1961.0,5.000164300340007
17682,739,360,170,14,12,12,1.8268815547508408,1961.0,5.000164300340007
17683,739,418,170,0,\N,54,1.8268815547508408,1961.0,5.000164300340007
17684,739,289,66,5,8,1,1.3043673819053694,1961.0,1.8268815547508408
17685,739,479,66,8,9,11,1.3043673819053694,1961.0,1.8268815547508408
17686,739,364,95,6,10,11,2.273518167203879,1961.0,1.1276580727581926
17687,739,347,95,12,11,12,2.273518167203879,1961.0,1.1276580727581926
17688,739,430,95,17,14,13,2.273518167203879,1961.0,1.1276580727581926
17689,739,478,95,13,15,13,2.273518167203879,1961.0,1.1276580727581926
17690,740,403,6,1,1,1,5.000164300340007,1961.0,2.273518167203879
17691,740,476,6,2,2,1,5.000164300340007,1961.0,2.273518167203879
17692,740,386,6,5,3,1,5.000164300340007,1961.0,2.273518167203879
17693,740,482,6,3,4,1,5.000164300340007,1961.0,2.273518167203879
17694,740,341,170,4,5,1,2.273518167203879,1961.0,5.000164300340007
17695,740,453,170,13,9,11,2.273518167203879,1961.0,5.000164300340007
17696,740,418,170,12,10,11,2.273518167203879,1961.0,5.000164300340007
17697,740,356,170,11,\N,5,2.273518167203879,1961.0,5.000164300340007
17698,740,360,170,15,\N,80,2.273518167203879,1961.0,5.000164300340007
17699,740,364,95,10,6,1,1.8268815547508408,1961.0,1.1276580727581926
17700,740,347,95,9,7,1,1.8268815547508408,1961.0,1.1276580727581926
17701,740,430,95,14,11,12,1.8268815547508408,1961.0,1.1276580727581926
17702,740,475,172,8,8,1,3.0562390832933315,1961.0,1.5268514086339717
17703,740,373,172,16,12,16,3.0562390832933315,1961.0,1.5268514086339717
17704,740,404,172,18,\N,5,3.0562390832933315,1961.0,1.5268514086339717
17705,740,376,172,23,\N,44,3.0562390832933315,1961.0,1.5268514086339717
17706,740,435,172,19,\N,80,3.0562390832933315,1961.0,1.5268514086339717
17707,740,459,172,0,\N,54,3.0562390832933315,1961.0,1.5268514086339717
17708,740,455,172,0,\N,54,3.0562390832933315,1961.0,1.5268514086339717
17709,740,437,172,0,\N,54,3.0562390832933315,1961.0,1.5268514086339717
17710,740,477,172,0,\N,54,3.0562390832933315,1961.0,1.5268514086339717
17711,740,481,172,0,\N,54,3.0562390832933315,1961.0,1.5268514086339717
17712,740,479,66,7,13,16,1.3043673819053694,1961.0,1.8268815547508408
17713,740,289,66,6,\N,80,1.3043673819053694,1961.0,1.8268815547508408
17714,740,427,167,20,\N,6,1.5268514086339717,1961.0,1.5268514086339717
17715,740,385,167,17,\N,67,1.5268514086339717,1961.0,1.5268514086339717
17716,741,394,6,12,1,1,5.000164300340007,1961.0,2.273518167203879
17717,741,403,6,1,9,12,5.000164300340007,1961.0,2.273518167203879
17718,741,386,6,3,15,51,5.000164300340007,1961.0,2.273518167203879
17719,741,476,6,2,\N,5,5.000164300340007,1961.0,2.273518167203879
17720,741,364,95,5,2,1,2.273518167203879,1961.0,1.1276580727581926
17721,741,347,95,13,7,1,2.273518167203879,1961.0,1.1276580727581926
17722,741,430,95,17,\N,25,2.273518167203879,1961.0,1.1276580727581926
17723,741,478,95,0,\N,54,2.273518167203879,1961.0,1.1276580727581926
17724,741,373,172,9,3,1,3.0562390832933315,1961.0,1.5268514086339717
17725,741,404,172,10,4,1,3.0562390832933315,1961.0,1.5268514086339717
17726,741,481,172,25,10,13,3.0562390832933315,1961.0,1.5268514086339717
17727,741,480,172,22,11,14,3.0562390832933315,1961.0,1.5268514086339717
17728,741,437,172,24,14,88,3.0562390832933315,1961.0,1.5268514086339717
17729,741,475,172,4,\N,23,3.0562390832933315,1961.0,1.5268514086339717
17730,741,435,172,20,\N,5,3.0562390832933315,1961.0,1.5268514086339717
17731,741,376,172,19,\N,25,3.0562390832933315,1961.0,1.5268514086339717
17732,741,455,172,0,\N,54,3.0562390832933315,1961.0,1.5268514086339717
17733,741,485,172,0,\N,54,3.0562390832933315,1961.0,1.5268514086339717
17734,741,360,170,8,5,1,1.8268815547508408,1961.0,5.000164300340007
17735,741,456,170,15,8,11,1.8268815547508408,1961.0,5.000164300340007
17736,741,418,170,16,12,19,1.8268815547508408,1961.0,5.000164300340007
17737,741,356,170,14,\N,51,1.8268815547508408,1961.0,5.000164300340007
17738,741,428,170,21,\N,5,1.8268815547508408,1961.0,5.000164300340007
17739,741,341,170,7,\N,3,1.8268815547508408,1961.0,5.000164300340007
17740,741,453,170,18,\N,25,1.8268815547508408,1961.0,5.000164300340007
17741,741,289,66,6,6,1,1.5268514086339717,1961.0,1.8268815547508408
17742,741,479,66,11,\N,25,1.5268514086339717,1961.0,1.8268815547508408
17743,741,427,167,23,13,88,1.3043673819053694,1961.0,1.5268514086339717
17744,741,483,174,26,\N,5,0.9797621139807148,1961.0,1.5268514086339717
17745,741,482,99,0,\N,54,1.1276580727581926,1961.0,1.5268514086339717
17746,741,484,101,0,\N,54,0.8505550881170205,1961.0,0.51616957746698
17747,742,476,6,4,1,1,5.000164300340007,1961.0,2.273518167203879
17748,742,403,6,1,2,1,5.000164300340007,1961.0,2.273518167203879
17749,742,386,6,2,3,1,5.000164300340007,1961.0,2.273518167203879
17750,742,394,6,19,\N,3,5.000164300340007,1961.0,2.273518167203879
17751,742,356,170,9,4,1,1.8268815547508408,1961.0,5.000164300340007
17752,742,456,170,13,6,1,1.8268815547508408,1961.0,5.000164300340007
17753,742,360,170,14,8,11,1.8268815547508408,1961.0,5.000164300340007
17754,742,418,170,16,11,14,1.8268815547508408,1961.0,5.000164300340007
17755,742,341,170,10,\N,24,1.8268815547508408,1961.0,5.000164300340007
17756,742,453,170,15,\N,64,1.8268815547508408,1961.0,5.000164300340007
17757,742,347,95,3,5,1,2.273518167203879,1961.0,1.1276580727581926
17758,742,364,95,12,7,11,2.273518167203879,1961.0,1.1276580727581926
17759,742,430,95,18,16,16,2.273518167203879,1961.0,1.1276580727581926
17760,742,479,66,6,9,12,1.5268514086339717,1961.0,1.8268815547508408
17761,742,289,66,11,\N,5,1.5268514086339717,1961.0,1.8268815547508408
17762,742,404,172,7,10,13,3.0562390832933315,1961.0,1.5268514086339717
17763,742,408,172,24,13,16,3.0562390832933315,1961.0,1.5268514086339717
17764,742,437,172,25,14,16,3.0562390832933315,1961.0,1.5268514086339717
17765,742,455,172,22,17,50,3.0562390832933315,1961.0,1.5268514086339717
17766,742,373,172,8,\N,44,3.0562390832933315,1961.0,1.5268514086339717
17767,742,376,172,30,\N,6,3.0562390832933315,1961.0,1.5268514086339717
17768,742,475,172,5,\N,23,3.0562390832933315,1961.0,1.5268514086339717
17769,742,459,172,27,\N,80,3.0562390832933315,1961.0,1.5268514086339717
17770,742,441,172,29,\N,8,3.0562390832933315,1961.0,1.5268514086339717
17771,742,460,172,26,\N,80,3.0562390832933315,1961.0,1.5268514086339717
17772,742,481,172,17,\N,3,3.0562390832933315,1961.0,1.5268514086339717
17773,742,385,167,21,12,14,1.3043673819053694,1961.0,1.5268514086339717
17774,742,487,167,28,\N,6,1.3043673819053694,1961.0,1.5268514086339717
17775,742,465,97,26,15,16,1.1276580727581926,1961.0,1.5268514086339717
17776,742,482,99,0,\N,54,0.9797621139807148,1961.0,1.5268514086339717
17777,743,475,172,3,1,1,3.0562390832933315,1961.0,1.5268514086339717
17778,743,373,172,8,4,1,3.0562390832933315,1961.0,1.5268514086339717
17779,743,408,172,22,11,11,3.0562390832933315,1961.0,1.5268514086339717
17780,743,459,172,20,15,12,3.0562390832933315,1961.0,1.5268514086339717
17781,743,460,172,25,16,12,3.0562390832933315,1961.0,1.5268514086339717
17782,743,455,172,23,\N,64,3.0562390832933315,1961.0,1.5268514086339717
17783,743,404,172,6,\N,42,3.0562390832933315,1961.0,1.5268514086339717
17784,743,480,172,0,\N,54,3.0562390832933315,1961.0,1.5268514086339717
17785,743,476,6,5,2,1,5.000164300340007,1961.0,2.273518167203879
17786,743,403,6,1,3,1,5.000164300340007,1961.0,2.273518167203879
17787,743,386,6,14,8,1,5.000164300340007,1961.0,2.273518167203879
17788,743,435,6,13,\N,3,5.000164300340007,1961.0,2.273518167203879
17789,743,341,170,10,5,1,1.8268815547508408,1961.0,5.000164300340007
17790,743,360,170,12,6,1,1.8268815547508408,1961.0,5.000164300340007
17791,743,453,170,18,9,1,1.8268815547508408,1961.0,5.000164300340007
17792,743,456,170,15,10,1,1.8268815547508408,1961.0,5.000164300340007
17793,743,437,170,24,12,11,1.8268815547508408,1961.0,5.000164300340007
17794,743,428,170,26,\N,62,1.8268815547508408,1961.0,5.000164300340007
17795,743,356,170,2,\N,3,1.8268815547508408,1961.0,5.000164300340007
17796,743,418,170,0,\N,54,1.8268815547508408,1961.0,5.000164300340007
17797,743,489,170,0,\N,54,1.8268815547508408,1961.0,5.000164300340007
17798,743,490,170,0,\N,54,1.8268815547508408,1961.0,5.000164300340007
17799,743,436,170,0,\N,54,1.8268815547508408,1961.0,5.000164300340007
17800,743,364,95,7,7,1,2.273518167203879,1961.0,1.1276580727581926
17801,743,478,95,11,13,11,2.273518167203879,1961.0,1.1276580727581926
17802,743,430,95,17,14,11,2.273518167203879,1961.0,1.1276580727581926
17803,743,347,95,4,\N,5,2.273518167203879,1961.0,1.1276580727581926
17804,743,431,95,0,\N,54,2.273518167203879,1961.0,1.1276580727581926
17805,743,427,167,21,\N,5,1.3043673819053694,1961.0,1.5268514086339717
17806,743,385,167,19,\N,5,1.3043673819053694,1961.0,1.5268514086339717
17807,743,479,66,9,\N,5,1.5268514086339717,1961.0,1.8268815547508408
17808,743,289,66,16,\N,3,1.5268514086339717,1961.0,1.8268815547508408
17809,743,488,103,0,\N,54,0.7333619496011154,1961.0,1.5268514086339717
17810,744,403,6,4,1,1,5.000164300340007,1961.0,2.273518167203879
17811,744,386,6,3,\N,5,5.000164300340007,1961.0,2.273518167203879
17812,744,454,6,2,\N,69,5.000164300340007,1961.0,2.273518167203879
17813,744,394,6,6,\N,5,5.000164300340007,1961.0,2.273518167203879
17814,744,476,6,1,\N,3,5.000164300340007,1961.0,2.273518167203879
17815,744,364,95,12,2,1,2.273518167203879,1961.0,1.1276580727581926
17816,744,430,95,15,7,12,2.273518167203879,1961.0,1.1276580727581926
17817,744,347,95,8,\N,22,2.273518167203879,1961.0,1.1276580727581926
17818,744,431,95,0,\N,54,2.273518167203879,1961.0,1.1276580727581926
17819,744,360,170,14,3,1,1.8268815547508408,1961.0,5.000164300340007
17820,744,453,170,16,4,1,1.8268815547508408,1961.0,5.000164300340007
17821,744,456,170,18,6,11,1.8268815547508408,1961.0,5.000164300340007
17822,744,356,170,10,\N,25,1.8268815547508408,1961.0,5.000164300340007
17823,744,486,170,26,\N,5,1.8268815547508408,1961.0,5.000164300340007
17824,744,341,170,19,\N,3,1.8268815547508408,1961.0,5.000164300340007
17825,744,491,170,0,\N,54,1.8268815547508408,1961.0,5.000164300340007
17826,744,492,170,0,\N,54,1.8268815547508408,1961.0,5.000164300340007
17827,744,479,66,13,5,1,1.5268514086339717,1961.0,1.8268815547508408
17828,744,289,66,5,\N,5,1.5268514086339717,1961.0,1.8268815547508408
17829,744,385,167,21,8,12,1.3043673819053694,1961.0,1.5268514086339717
17830,744,427,167,22,9,12,1.3043673819053694,1961.0,1.5268514086339717
17831,744,489,167,29,12,15,1.3043673819053694,1961.0,1.5268514086339717
17832,744,487,167,0,\N,54,1.3043673819053694,1961.0,1.5268514086339717
17833,744,441,172,27,10,13,3.0562390832933315,1961.0,1.5268514086339717
17834,744,481,172,23,11,14,3.0562390832933315,1961.0,1.5268514086339717
17835,744,475,172,11,\N,67,3.0562390832933315,1961.0,1.5268514086339717
17836,744,418,172,17,\N,22,3.0562390832933315,1961.0,1.5268514086339717
17837,744,404,172,9,\N,83,3.0562390832933315,1961.0,1.5268514086339717
17838,744,373,172,7,\N,3,3.0562390832933315,1961.0,1.5268514086339717
17839,744,455,172,28,\N,5,3.0562390832933315,1961.0,1.5268514086339717
17840,744,460,172,25,\N,3,3.0562390832933315,1961.0,1.5268514086339717
17841,744,467,172,0,\N,54,3.0562390832933315,1961.0,1.5268514086339717
17842,744,480,172,0,\N,54,3.0562390832933315,1961.0,1.5268514086339717
17843,744,447,173,30,\N,5,0.9797621139807148,1961.0,1.5268514086339717
17844,744,425,175,20,\N,5,0.8505550881170205,1961.0,1.5268514086339717
17845,744,424,175,24,\N,5,0.8505550881170205,1961.0,1.5268514086339717
17846,744,484,101,31,\N,5,0.51616957746698,1961.0,0.51616957746698
17847,744,444,174,32,\N,5,0.6232802959048005,1961.0,1.5268514086339717
17848,744,429,99,0,\N,81,0.7333619496011154,1961.0,1.5268514086339717
17849,745,404,172,8,1,1,3.0562390832933315,1961.0,1.5268514086339717
17850,745,373,172,6,7,14,3.0562390832933315,1961.0,1.5268514086339717
17851,745,493,172,13,9,14,3.0562390832933315,1961.0,1.5268514086339717
17852,745,482,172,15,11,18,3.0562390832933315,1961.0,1.5268514086339717
17853,745,440,172,18,\N,95,3.0562390832933315,1961.0,1.5268514086339717
17854,745,494,172,19,\N,121,3.0562390832933315,1961.0,1.5268514086339717
17855,745,475,172,3,\N,5,3.0562390832933315,1961.0,1.5268514086339717
17856,745,418,172,11,\N,6,3.0562390832933315,1961.0,1.5268514086339717
17857,745,495,172,0,\N,54,3.0562390832933315,1961.0,1.5268514086339717
17858,745,418,172,15,11,18,3.0562390832933315,1961.0,1.5268514086339717
17859,745,364,95,7,2,1,2.273518167203879,1961.0,1.1276580727581926
17860,745,347,95,10,6,12,2.273518167203879,1961.0,1.1276580727581926
17861,745,479,66,5,3,1,1.5268514086339717,1961.0,1.8268815547508408
17862,745,289,66,2,5,11,1.5268514086339717,1961.0,1.8268815547508408
17863,745,360,170,4,4,1,1.8268815547508408,1961.0,5.000164300340007
17864,745,468,170,16,8,14,1.8268815547508408,1961.0,5.000164300340007
17865,745,434,170,17,10,17,1.8268815547508408,1961.0,5.000164300340007
17866,745,456,170,12,\N,5,1.8268815547508408,1961.0,5.000164300340007
17867,745,356,170,1,\N,25,1.8268815547508408,1961.0,5.000164300340007
17868,745,433,170,14,\N,3,1.8268815547508408,1961.0,5.000164300340007
17869,745,341,170,9,\N,5,1.8268815547508408,1961.0,5.000164300340007
17870,746,360,170,13,1,1,5.000164300340007,1960.0,5.000164300340007
17871,746,427,170,8,3,1,5.000164300340007,1960.0,5.000164300340007
17872,746,501,170,9,\N,48,5.000164300340007,1960.0,5.000164300340007
17873,746,356,170,10,\N,6,5.000164300340007,1960.0,5.000164300340007
17874,746,475,170,1,\N,22,5.000164300340007,1960.0,5.000164300340007
17875,746,475,170,8,3,1,5.000164300340007,1960.0,5.000164300340007
17876,746,477,6,7,2,1,3.0562390832933315,1960.0,3.0562390832933315
17877,746,476,6,5,5,11,3.0562390832933315,1960.0,3.0562390832933315
17878,746,403,6,6,8,13,3.0562390832933315,1960.0,3.0562390832933315
17879,746,498,6,11,10,13,3.0562390832933315,1960.0,3.0562390832933315
17880,746,496,167,12,4,1,2.273518167203879,1960.0,1.3043673819053694
17881,746,499,167,17,11,14,2.273518167203879,1960.0,1.3043673819053694
17882,746,404,32,2,6,11,1.8268815547508408,1960.0,1.8268815547508408
17883,746,497,32,15,9,13,1.8268815547508408,1960.0,1.8268815547508408
17884,746,502,32,14,\N,68,1.8268815547508408,1960.0,1.8268815547508408
17885,746,347,66,4,7,11,1.5268514086339717,1960.0,2.273518167203879
17886,746,289,66,3,\N,25,1.5268514086339717,1960.0,2.273518167203879
17887,746,418,104,16,12,14,1.3043673819053694,1960.0,1.5268514086339717
17888,746,500,105,19,13,18,1.1276580727581926,1960.0,0.8505550881170205
17889,746,439,105,20,14,88,1.1276580727581926,1960.0,0.8505550881170205
17890,746,503,105,21,\N,68,1.1276580727581926,1960.0,0.8505550881170205
17891,746,504,105,22,\N,68,1.1276580727581926,1960.0,0.8505550881170205
17892,746,483,105,18,\N,25,1.1276580727581926,1960.0,0.8505550881170205
17893,747,475,32,1,1,1,2.273518167203879,1960.0,1.8268815547508408
17894,747,404,32,7,9,122,2.273518167203879,1960.0,1.8268815547508408
17895,747,502,32,13,\N,83,2.273518167203879,1960.0,1.8268815547508408
17896,747,341,32,15,\N,7,2.273518167203879,1960.0,1.8268815547508408
17897,747,360,170,11,2,1,5.000164300340007,1960.0,5.000164300340007
17898,747,479,170,3,4,11,5.000164300340007,1960.0,5.000164300340007
17899,747,356,170,2,\N,2,5.000164300340007,1960.0,5.000164300340007
17900,747,456,170,12,\N,25,5.000164300340007,1960.0,5.000164300340007
17901,747,505,170,4,\N,6,5.000164300340007,1960.0,5.000164300340007
17902,747,506,170,0,\N,81,5.000164300340007,1960.0,5.000164300340007
17903,747,403,6,10,3,1,3.0562390832933315,1960.0,3.0562390832933315
17904,747,386,6,9,6,123,3.0562390832933315,1960.0,3.0562390832933315
17905,747,476,6,8,8,8,3.0562390832933315,1960.0,3.0562390832933315
17906,747,477,6,0,\N,81,3.0562390832933315,1960.0,3.0562390832933315
17907,747,347,66,5,5,50,1.5268514086339717,1960.0,2.273518167203879
17908,747,289,66,6,7,20,1.5268514086339717,1960.0,2.273518167203879
17909,747,364,66,14,\N,22,1.5268514086339717,1960.0,2.273518167203879
17910,747,427,167,16,\N,6,1.8268815547508408,1960.0,1.3043673819053694
17911,747,418,167,0,\N,81,1.8268815547508408,1960.0,1.3043673819053694
17912,747,437,167,0,\N,81,1.8268815547508408,1960.0,1.3043673819053694
17913,747,484,101,0,\N,81,0.9797621139807148,1960.0,0.29222095080031146
17914,747,507,106,0,\N,81,0.8505550881170205,1960.0,1.5268514086339717
17915,747,508,106,0,\N,81,0.8505550881170205,1960.0,1.5268514086339717
17916,747,483,171,0,\N,81,0.7333619496011154,1960.0,1.5268514086339717
17917,749,356,170,2,1,1,5.000164300340007,1960.0,5.000164300340007
17918,749,481,170,14,7,15,5.000164300340007,1960.0,5.000164300340007
17919,749,430,170,18,8,16,5.000164300340007,1960.0,5.000164300340007
17920,749,505,170,7,\N,5,5.000164300340007,1960.0,5.000164300340007
17921,749,360,170,9,\N,7,5.000164300340007,1960.0,5.000164300340007
17922,749,479,170,10,\N,6,5.000164300340007,1960.0,5.000164300340007
17923,749,404,32,3,2,1,3.0562390832933315,1960.0,1.8268815547508408
17924,749,475,32,1,4,1,3.0562390832933315,1960.0,1.8268815547508408
17925,749,502,32,8,\N,7,3.0562390832933315,1960.0,1.8268815547508408
17926,749,373,32,11,\N,7,3.0562390832933315,1960.0,1.8268815547508408
17927,749,289,66,5,3,1,1.8268815547508408,1960.0,2.273518167203879
17928,749,347,66,4,\N,5,1.8268815547508408,1960.0,2.273518167203879
17929,749,364,66,6,\N,3,1.8268815547508408,1960.0,2.273518167203879
17930,749,476,6,15,5,11,2.273518167203879,1960.0,3.0562390832933315
17931,749,386,6,12,6,11,2.273518167203879,1960.0,3.0562390832933315
17932,749,403,6,13,\N,5,2.273518167203879,1960.0,3.0562390832933315
17933,749,427,167,17,\N,6,1.5268514086339717,1960.0,1.3043673819053694
17934,749,418,167,0,\N,54,1.5268514086339717,1960.0,1.3043673819053694
17935,749,456,117,0,\N,54,0.9797621139807148,1960.0,1.5268514086339717
17936,749,508,106,0,\N,54,0.7333619496011154,1960.0,1.5268514086339717
17937,749,507,106,0,\N,54,0.7333619496011154,1960.0,1.5268514086339717
17938,750,356,170,1,1,1,5.000164300340007,1960.0,5.000164300340007
17939,750,360,170,14,2,1,5.000164300340007,1960.0,5.000164300340007
17940,750,482,170,5,3,11,5.000164300340007,1960.0,5.000164300340007
17941,750,376,170,15,6,18,5.000164300340007,1960.0,5.000164300340007
17942,750,505,170,9,\N,3,5.000164300340007,1960.0,5.000164300340007
17943,750,479,170,2,\N,6,5.000164300340007,1960.0,5.000164300340007
17944,750,403,6,4,4,11,2.273518167203879,1960.0,3.0562390832933315
17945,750,435,6,13,\N,7,2.273518167203879,1960.0,3.0562390832933315
17946,750,476,6,11,\N,7,2.273518167203879,1960.0,3.0562390832933315
17947,750,373,32,10,5,12,3.0562390832933315,1960.0,1.8268815547508408
17948,750,502,32,17,\N,3,3.0562390832933315,1960.0,1.8268815547508408
17949,750,404,32,8,\N,3,3.0562390832933315,1960.0,1.8268815547508408
17950,750,475,32,3,\N,3,3.0562390832933315,1960.0,1.8268815547508408
17951,750,540,32,19,\N,3,3.0562390832933315,1960.0,1.8268815547508408
17952,750,289,66,6,\N,5,1.8268815547508408,1960.0,2.273518167203879
17953,750,347,66,7,\N,5,1.8268815547508408,1960.0,2.273518167203879
17954,750,364,66,12,\N,5,1.8268815547508408,1960.0,2.273518167203879
17955,750,507,106,18,\N,5,0.9797621139807148,1960.0,1.5268514086339717
17956,750,508,106,16,\N,5,0.9797621139807148,1960.0,1.5268514086339717
17957,751,356,170,1,1,1,5.000164300340007,1960.0,5.000164300340007
17958,751,482,170,9,2,1,5.000164300340007,1960.0,5.000164300340007
17959,751,360,170,7,3,1,5.000164300340007,1960.0,5.000164300340007
17960,751,481,170,12,4,11,5.000164300340007,1960.0,5.000164300340007
17961,751,506,170,15,8,5,5.000164300340007,1960.0,5.000164300340007
17962,751,376,170,15,\N,7,5.000164300340007,1960.0,5.000164300340007
17963,751,373,32,10,5,11,3.0562390832933315,1960.0,1.8268815547508408
17964,751,541,32,14,6,11,3.0562390832933315,1960.0,1.8268815547508408
17965,751,404,32,4,7,17,3.0562390832933315,1960.0,1.8268815547508408
17966,751,542,32,21,\N,5,3.0562390832933315,1960.0,1.8268815547508408
17967,751,418,167,17,9,53,1.5268514086339717,1960.0,1.3043673819053694
17968,751,437,167,22,10,111,1.5268514086339717,1960.0,1.3043673819053694
17969,751,427,167,18,\N,3,1.5268514086339717,1960.0,1.3043673819053694
17970,751,476,6,5,11,7,2.273518167203879,1960.0,3.0562390832933315
17971,751,403,6,2,12,7,2.273518167203879,1960.0,3.0562390832933315
17972,751,435,6,11,\N,7,2.273518167203879,1960.0,3.0562390832933315
17973,751,347,66,8,\N,5,1.8268815547508408,1960.0,2.273518167203879
17974,751,364,66,6,\N,5,1.8268815547508408,1960.0,2.273518167203879
17975,751,289,66,3,\N,3,1.8268815547508408,1960.0,2.273518167203879
17976,751,500,171,19,\N,7,0.8505550881170205,1960.0,1.5268514086339717
17977,751,479,118,13,\N,76,0.6232802959048005,1960.0,0.1568613713932626
17978,751,386,106,20,\N,5,0.9797621139807148,1960.0,1.5268514086339717
17979,751,507,106,23,\N,5,0.9797621139807148,1960.0,1.5268514086339717
17980,752,356,170,1,1,1,5.000164300340007,1960.0,5.000164300340007
17981,752,360,170,3,4,11,5.000164300340007,1960.0,5.000164300340007
17982,752,479,170,9,5,11,5.000164300340007,1960.0,5.000164300340007
17983,752,481,170,16,8,13,5.000164300340007,1960.0,5.000164300340007
17984,752,482,170,12,9,13,5.000164300340007,1960.0,5.000164300340007
17985,752,376,170,17,\N,10,5.000164300340007,1960.0,5.000164300340007
17986,752,507,170,19,\N,25,5.000164300340007,1960.0,5.000164300340007
17987,752,486,170,15,\N,48,5.000164300340007,1960.0,5.000164300340007
17988,752,508,170,0,\N,54,5.000164300340007,1960.0,5.000164300340007
17989,752,341,32,11,2,1,3.0562390832933315,1960.0,1.8268815547508408
17990,752,404,32,5,3,1,3.0562390832933315,1960.0,1.8268815547508408
17991,752,542,32,24,12,15,3.0562390832933315,1960.0,1.8268815547508408
17992,752,373,32,8,16,17,3.0562390832933315,1960.0,1.8268815547508408
17993,752,476,6,7,6,12,2.273518167203879,1960.0,3.0562390832933315
17994,752,403,6,10,7,12,2.273518167203879,1960.0,3.0562390832933315
17995,752,364,66,6,10,13,1.8268815547508408,1960.0,2.273518167203879
17996,752,289,66,2,\N,20,1.8268815547508408,1960.0,2.273518167203879
17997,752,347,66,4,\N,22,1.8268815547508408,1960.0,2.273518167203879
17998,752,427,117,21,11,15,1.3043673819053694,1960.0,1.5268514086339717
17999,752,456,117,13,\N,38,1.3043673819053694,1960.0,1.5268514086339717
18000,752,484,101,18,13,15,0.8505550881170205,1960.0,0.29222095080031146
18001,752,418,167,14,14,16,1.5268514086339717,1960.0,1.3043673819053694
18002,752,437,167,20,\N,5,1.5268514086339717,1960.0,1.3043673819053694
18003,752,465,167,22,\N,25,1.5268514086339717,1960.0,1.3043673819053694
18004,752,500,171,25,15,17,0.7333619496011154,1960.0,1.5268514086339717
18005,753,356,170,3,1,1,5.000164300340007,1960.0,5.000164300340007
18006,753,360,170,6,2,1,5.000164300340007,1960.0,5.000164300340007
18007,753,479,170,12,5,16,5.000164300340007,1960.0,5.000164300340007
18008,753,482,170,14,7,19,5.000164300340007,1960.0,5.000164300340007
18009,753,373,32,8,3,1,3.0562390832933315,1960.0,1.8268815547508408
18010,753,404,32,7,6,17,3.0562390832933315,1960.0,1.8268815547508408
18011,753,475,32,4,\N,2,3.0562390832933315,1960.0,1.8268815547508408
18012,753,341,32,1,\N,21,3.0562390832933315,1960.0,1.8268815547508408
18013,753,476,6,9,4,1,2.273518167203879,1960.0,3.0562390832933315
18014,753,403,6,10,\N,3,2.273518167203879,1960.0,3.0562390832933315
18015,753,432,167,15,\N,3,1.5268514086339717,1960.0,1.3043673819053694
18016,753,418,167,11,\N,6,1.5268514086339717,1960.0,1.3043673819053694
18017,753,364,66,2,\N,5,1.8268815547508408,1960.0,2.273518167203879
18018,753,289,66,5,\N,6,1.8268815547508408,1960.0,2.273518167203879
18019,753,347,66,13,\N,5,1.8268815547508408,1960.0,2.273518167203879
18020,754,403,6,1,1,1,2.273518167203879,1960.0,3.0562390832933315
18021,754,386,6,2,2,1,2.273518167203879,1960.0,3.0562390832933315
18022,754,435,6,3,3,11,2.273518167203879,1960.0,3.0562390832933315
18023,754,476,6,6,5,12,2.273518167203879,1960.0,3.0562390832933315
18024,754,543,171,4,4,12,1.3043673819053694,1960.0,1.5268514086339717
18025,754,500,171,8,\N,5,1.3043673819053694,1960.0,1.5268514086339717
18026,754,478,95,10,6,13,1.1276580727581926,1960.0,0.9797621139807148
18027,754,431,95,12,7,13,1.1276580727581926,1960.0,0.9797621139807148
18028,754,544,170,15,8,15,5.000164300340007,1960.0,5.000164300340007
18029,754,455,170,13,9,16,5.000164300340007,1960.0,5.000164300340007
18030,754,398,170,16,\N,5,5.000164300340007,1960.0,5.000164300340007
18031,754,546,170,11,\N,3,5.000164300340007,1960.0,5.000164300340007
18032,754,545,104,14,10,19,0.9797621139807148,1960.0,1.5268514086339717
18033,754,484,101,7,\N,6,0.6232802959048005,1960.0,0.29222095080031146
18034,754,491,167,9,\N,6,1.5268514086339717,1960.0,1.3043673819053694
18035,754,483,167,5,\N,5,1.5268514086339717,1960.0,1.3043673819053694
18036,754,547,105,0,\N,69,0.7333619496011154,1960.0,0.8505550881170205
18037,755,475,32,1,1,1,3.0562390832933315,1960.0,1.8268815547508408
18038,755,404,32,7,2,1,3.0562390832933315,1960.0,1.8268815547508408
18039,755,440,32,12,7,11,3.0562390832933315,1960.0,1.8268815547508408
18040,755,373,32,5,16,111,3.0562390832933315,1960.0,1.8268815547508408
18041,755,341,32,6,\N,3,3.0562390832933315,1960.0,1.8268815547508408
