,raceId,driverId,constructorId,grid,currentStanding
16076,676,304,187,6,2
16077,676,360,187,8,5
16078,676,364,187,4,24
16079,676,345,66,12,6
16080,676,361,66,14,19
16081,676,289,180,5,1
16082,676,262,180,19,20
16083,676,346,180,3,9
16084,676,343,180,20,35
16085,676,350,195,16,17
16086,676,376,195,18,16
16087,676,328,196,11,3
16088,676,359,196,13,14
16089,676,306,82,15,7
16090,676,280,82,19,30
16091,676,278,6,2,8
16092,676,235,6,0,4
16093,676,358,191,1,12
16094,676,356,191,10,21
16095,676,341,11,7,11
16096,676,347,194,17,23
16097,677,328,196,2,2
16098,677,289,180,3,1
16099,677,346,180,12,8
16100,677,207,180,1,36
16101,677,262,180,0,21
16102,677,341,11,9,7
16103,677,364,187,7,20
16104,677,360,187,10,5
16105,677,361,66,14,19
16106,677,345,66,11,6
16107,677,381,66,19,35
16108,677,304,1,5,3
16109,677,376,195,20,16
16110,677,350,195,17,17
16111,677,356,191,8,22
16112,677,358,191,6,12
16113,677,347,194,18,24
16114,677,278,6,4,10
16115,677,321,6,15,38
16116,677,306,82,13,9
16117,678,289,180,3,1
16118,678,262,180,14,15
16119,678,346,180,1,7
16120,678,382,180,11,35
16121,678,360,187,9,5
16122,678,364,187,5,21
16123,678,304,187,4,3
16124,678,345,66,12,6
16125,678,361,66,19,20
16126,678,347,11,18,22
16127,678,341,11,6,8
16128,678,328,196,7,2
16129,678,359,196,16,14
16130,678,350,195,17,18
16131,678,376,195,21,17
16132,678,280,82,20,25
16133,678,306,82,13,9
16134,678,356,191,8,23
16135,678,358,191,10,12
16136,678,278,6,2,10
16137,678,235,6,15,4
16138,679,345,167,4,1
16139,679,346,167,16,12
16140,679,358,167,7,13
16141,679,347,167,12,15
16142,679,340,170,5,2
16143,679,341,11,6,3
16144,679,304,191,2,4
16145,679,356,191,1,6
16146,679,383,183,10,5
16147,679,293,183,8,7
16148,679,384,183,17,8
16149,679,368,184,14,9
16150,679,361,176,18,10
16151,679,373,176,3,16
16152,679,289,176,15,17
16153,679,364,189,11,11
16154,679,374,66,13,14
16155,679,328,66,9,18
16156,680,304,191,4,1
16157,680,356,191,1,10
16158,680,289,176,8,3
16159,680,278,6,14,6
16160,680,385,6,2,11
16161,680,360,194,10,7
16162,680,345,167,16,2
16163,680,346,167,9,17
16164,680,358,167,15,20
16165,680,374,66,12,9
16166,680,361,66,13,13
16167,680,328,66,6,19
16168,680,373,172,5,15
16169,680,341,11,3,5
16170,680,364,190,7,18
16171,680,359,82,11,22
16172,680,306,82,0,23
16173,680,383,183,0,8
16174,680,386,189,0,24
16175,681,373,180,8,3
16176,681,289,180,1,6
16177,681,356,191,3,4
16178,681,304,191,7,1
16179,681,278,6,9,5
16180,681,387,6,10,11
16181,681,375,6,15,13
16182,681,388,176,13,14
16183,681,374,66,12,12
16184,681,328,66,11,22
16185,681,383,183,17,10
16186,681,346,167,16,15
16187,681,358,167,4,23
16188,681,345,167,5,2
16189,681,341,11,6,8
16190,681,364,190,2,21
16191,681,360,194,14,9
16192,682,364,190,2,5
16193,682,328,66,6,7
16194,682,374,66,11,13
16195,682,388,66,15,18
16196,682,278,6,5,3
16197,682,375,6,9,16
16198,682,387,6,8,15
16199,682,358,167,4,11
16200,682,346,167,16,17
16201,682,345,167,13,2
16202,682,389,167,18,19
16203,682,347,167,12,25
16204,682,373,180,1,4
16205,682,289,180,3,8
16206,682,383,183,17,14
16207,682,356,191,7,6
16208,682,304,191,14,1
16209,682,341,11,10,10
16210,683,356,191,2,2
16211,683,304,191,6,1
16212,683,328,66,10,6
16213,683,388,66,9,15
16214,683,374,66,12,14
16215,683,346,167,11,11
16216,683,345,167,13,3
16217,683,389,167,15,19
16218,683,358,167,8,12
16219,683,278,6,7,4
16220,683,364,190,3,7
16221,683,360,190,5,13
16222,683,373,180,4,5
16223,683,289,180,1,8
16224,683,383,183,14,16
16225,684,373,180,1,2
16226,684,289,180,2,8
16227,684,304,191,4,1
16228,684,356,191,3,3
16229,684,389,191,21,21
16230,684,278,6,6,4
16231,684,345,167,9,5
16232,684,390,167,15,20
16233,684,358,167,8,12
16234,684,346,167,18,11
16235,684,347,167,9,27
16236,684,341,11,7,10
16237,684,388,66,13,15
16238,684,322,66,14,19
16239,684,374,66,11,14
16240,684,328,66,12,6
16241,684,361,66,0,24
16242,684,383,183,17,16
16243,684,364,190,5,7
16244,684,360,190,10,13
16245,684,351,193,20,28
16246,685,304,191,2,1
16247,685,356,191,7,2
16248,685,389,191,17,20
16249,685,278,6,8,4
16250,685,341,11,6,8
16251,685,262,180,19,21
16252,685,289,180,13,9
16253,685,373,180,1,3
16254,685,347,167,16,18
16255,685,345,167,10,5
16256,685,346,167,12,11
16257,685,358,167,9,12
16258,685,390,182,20,22
16259,685,388,66,15,15
16260,685,328,66,3,6
16261,685,374,66,11,14
16262,685,322,26,22,23
16263,685,365,26,14,33
16264,685,364,190,4,7
16265,685,360,190,5,13
16266,685,235,82,18,29
16267,685,377,82,21,37
16268,685,391,90,25,30
16269,685,379,90,23,36
16270,686,356,191,7,2
16271,686,304,191,3,1
16272,686,364,190,5,6
16273,686,289,180,2,8
16274,686,373,180,1,4
16275,686,374,66,10,11
16276,686,322,66,12,23
16277,686,328,66,9,7
16278,686,388,66,11,15
16279,686,278,6,4,3
16280,686,360,194,6,13
16281,686,347,167,14,18
16282,686,370,167,13,24
16283,686,358,167,8,14
16284,686,392,176,17,25
16285,686,371,189,15,34
16286,686,393,170,0,38
16287,687,341,11,9,5
16288,687,356,191,2,2
16289,687,304,191,6,1
16290,687,389,191,18,21
16291,687,373,180,1,3
16292,687,289,180,8,9
16293,687,394,180,17,32
16294,687,358,167,11,12
16295,687,235,167,15,20
16296,687,346,167,13,13
16297,687,347,167,14,18
16298,687,374,66,12,10
16299,687,328,66,7,8
16300,687,388,66,16,15
16301,687,278,6,4,4
16302,687,360,194,3,14
16303,687,375,190,10,19
16304,687,364,190,5,7
16305,688,373,180,2,3
16306,688,289,180,1,6
16307,688,382,180,7,40
16308,688,304,191,6,1
16309,688,356,191,5,2
16310,688,389,191,17,21
16311,688,346,167,12,12
16312,688,347,167,15,15
16313,688,235,167,16,19
16314,688,358,167,8,13
16315,688,306,187,18,24
16316,688,341,11,11,5
16317,688,278,6,4,4
16318,688,328,66,10,9
16319,688,388,66,14,16
16320,688,374,66,13,10
16321,688,364,190,3,8
16322,688,360,194,9,14
16323,689,373,180,1,3
16324,689,289,180,4,7
16325,689,356,191,5,2
16326,689,304,191,6,1
16327,689,389,191,19,21
16328,689,341,11,7,4
16329,689,374,66,11,10
16330,689,388,66,15,16
16331,689,328,66,12,9
16332,689,345,167,13,6
16333,689,347,167,17,15
16334,689,346,167,10,12
16335,689,306,187,14,23
16336,689,395,6,16,26
16337,689,278,6,2,5
16338,689,360,194,8,14
16339,689,382,176,9,39
16340,689,392,176,10,28
16341,689,364,189,3,8
16342,690,328,66,3,1
16343,690,289,66,4,3
16344,690,396,66,16,4
16345,690,385,6,5,2
16346,690,341,6,2,13
16347,690,386,167,9,5
16348,690,389,167,15,6
16349,690,347,167,16,7
16350,690,358,167,7,9
16351,690,373,172,1,8
16352,690,346,181,13,10
16353,690,374,176,12,11
16354,690,356,191,11,12
16355,690,304,183,6,14
16356,690,383,183,8,16
16357,690,360,187,10,15
16358,691,341,6,1,3
16359,691,385,6,5,1
16360,691,358,167,2,4
16361,691,386,167,8,8
16362,691,389,167,12,9
16363,691,347,167,6,10
16364,691,346,167,14,14
16365,691,356,191,4,6
16366,691,364,189,15,11
16367,691,328,66,3,2
16368,691,289,66,9,5
16369,691,396,66,11,7
16370,691,398,66,0,19
16371,691,374,176,7,13
16372,691,397,176,0,18
16373,691,373,172,10,12
16374,691,304,183,13,15
16375,691,360,188,0,16
16376,692,356,191,4,1
16377,692,304,191,9,8
16378,692,387,6,3,6
16379,692,385,6,1,2
16380,692,358,167,5,5
16381,692,278,167,7,14
16382,692,389,167,11,15
16383,692,346,167,6,19
16384,692,341,167,2,4
16385,692,364,189,14,11
16386,692,399,181,15,12
16387,692,383,183,12,13
16388,692,347,183,17,16
16389,692,345,172,13,20
16390,692,289,66,8,7
16391,692,374,176,10,18
16392,692,397,176,16,22
16393,693,356,191,1,1
16394,693,304,191,2,4
16395,693,289,66,4,7
16396,693,396,66,14,9
16397,693,328,66,8,5
16398,693,373,172,5,10
16399,693,358,167,7,2
16400,693,389,167,17,18
16401,693,346,167,11,22
16402,693,341,167,6,6
16403,693,360,188,13,14
16404,693,388,183,12,16
16405,693,383,183,10,15
16406,693,347,183,15,20
16407,693,399,181,16,13
16408,693,400,192,19,19
16409,693,397,176,20,24
16410,693,374,176,9,21
16411,693,364,189,3,12
16412,693,401,91,18,26
16413,694,356,191,1,1
16414,694,304,191,2,6
16415,694,289,66,7,2
16416,694,328,66,8,3
16417,694,373,172,3,8
16418,694,374,176,12,13
16419,694,397,176,15,24
16420,694,385,6,9,4
16421,694,387,6,5,9
16422,694,347,167,13,16
16423,694,389,167,16,20
16424,694,346,167,11,22
16425,694,341,167,10,7
16426,694,358,167,6,5
16427,694,399,181,17,14
16428,694,383,183,14,17
16429,694,364,189,4,12
16430,695,356,191,5,1
16431,695,304,191,15,7
16432,695,341,167,2,3
16433,695,358,167,9,4
16434,695,347,167,12,16
16435,695,389,167,0,21
16436,695,289,66,10,2
16437,695,328,66,3,5
16438,695,396,66,11,10
16439,695,385,6,6,6
16440,695,375,6,4,25
16441,695,387,6,7,9
16442,695,364,189,8,11
16443,695,397,176,17,19
16444,695,374,176,13,13
16445,695,373,172,1,8
16446,695,400,192,26,22
16447,695,383,183,14,17
16448,695,399,181,25,14
16449,696,375,6,2,9
16450,696,387,6,1,7
16451,696,394,6,16,26
16452,696,385,6,5,8
16453,696,304,191,10,6
16454,696,356,191,6,1
16455,696,358,167,8,2
16456,696,346,167,17,25
16457,696,341,167,4,4
16458,696,347,167,12,18
16459,696,374,176,14,11
16460,696,397,176,13,20
16461,696,373,176,3,10
16462,696,383,183,15,15
16463,696,396,66,18,12
16464,696,328,66,9,5
16465,696,289,66,11,3
16466,696,402,172,20,23
16467,696,386,11,7,14
16468,696,364,190,19,13
16469,696,403,189,0,30
16470,696,278,181,0,21
16471,697,373,176,2,5
16472,697,374,176,12,11
16473,697,345,176,10,27
16474,697,358,167,9,2
16475,697,341,167,4,3
16476,697,346,167,13,13
16477,697,347,167,15,20
16478,697,360,187,11,14
16479,697,397,172,19,18
16480,697,404,66,17,26
16481,697,328,66,6,6
16482,697,289,66,5,4
16483,697,386,11,8,16
16484,697,405,11,18,29
16485,697,356,191,1,1
16486,697,304,191,7,7
16487,697,385,6,3,9
16488,697,364,190,14,15
16489,697,396,189,16,12
16490,698,341,167,1,2
16491,698,347,167,12,18
16492,698,346,167,11,15
16493,698,358,167,5,3
16494,698,382,167,15,30
16495,698,356,191,4,1
16496,698,304,191,6,4
16497,698,386,11,3,11
16498,698,405,11,13,22
16499,698,364,189,9,12
16500,698,397,176,17,17
16501,698,345,176,8,28
16502,698,373,176,2,6
16503,698,360,187,14,16
16504,698,404,66,16,27
16505,698,328,66,10,7
16506,698,289,66,7,5
16507,698,396,190,18,14
16508,699,373,172,1,1
16509,699,374,172,4,4
16510,699,410,172,0,22
16511,699,413,172,0,25
16512,699,414,172,0,26
16513,699,341,6,2,2
16514,699,385,6,6,15
16515,699,289,66,5,3
16516,699,328,66,11,6
16517,699,360,170,8,5
16518,699,358,170,10,18
16519,699,340,170,18,19
16520,699,417,170,0,31
16521,699,346,181,14,7
16522,699,380,181,15,12
16523,699,356,183,3,8
16524,699,383,183,12,16
16525,699,347,183,7,17
16526,699,364,183,9,20
16527,699,406,182,16,9
16528,699,407,182,19,14
16529,699,362,51,17,10
16530,699,408,176,13,11
16531,699,368,185,20,13
16532,699,334,185,0,27
16533,699,409,186,0,21
16534,699,411,184,0,23
16535,699,412,180,0,24
16536,699,293,180,0,28
16537,699,415,93,0,29
16538,699,416,167,0,30
16539,700,289,66,1,1
16540,700,328,66,3,5
16541,700,385,6,4,4
16542,700,341,6,5,3
16543,700,360,170,7,6
16544,700,358,170,0,23
16545,700,346,181,10,8
16546,700,380,181,11,16
16547,700,347,183,13,9
16548,700,304,183,8,11
16549,700,383,183,9,13
16550,700,356,183,2,10
16551,700,406,172,14,12
16552,700,370,176,6,19
16553,700,305,176,12,21
16554,700,405,11,15,20
16555,700,386,11,17,22
16556,701,373,172,2,1
16557,701,374,172,12,7
16558,701,328,66,3,3
16559,701,289,66,1,2
16560,701,376,66,17,20
16561,701,418,66,20,26
16562,701,360,170,9,5
16563,701,358,170,14,17
16564,701,356,183,10,8
16565,701,364,183,5,15
16566,701,347,183,7,11
16567,701,386,11,4,10
16568,701,405,11,11,25
16569,701,346,181,8,9
16570,701,380,181,19,19
16571,701,385,6,15,6
16572,701,341,6,6,4
16573,701,404,176,16,21
16574,701,370,176,13,23
16575,702,373,172,1,1
16576,702,374,172,10,7
16577,702,328,66,2,3
16578,702,289,66,13,2
16579,702,341,6,4,4
16580,702,385,6,3,6
16581,702,304,183,6,9
16582,702,383,183,15,13
16583,702,347,183,11,12
16584,702,364,183,5,15
16585,702,346,181,14,10
16586,702,360,170,9,5
16587,702,358,170,12,17
16588,702,278,176,8,25
16589,702,404,176,17,21
16590,702,386,11,7,11
16591,702,405,11,16,26
16592,703,373,172,1,1
16593,703,374,172,6,7
16594,703,422,172,0,35
16595,703,289,66,2,2
16596,703,328,66,4,3
16597,703,418,66,19,21
16598,703,341,6,5,4
16599,703,385,6,9,6
16600,703,364,183,7,11
16601,703,347,183,14,13
16602,703,383,183,17,15
16603,703,304,183,10,9
16604,703,356,183,8,8
16605,703,380,181,13,14
16606,703,346,181,18,10
16607,703,420,181,20,20
16608,703,360,170,11,5
16609,703,358,170,12,18
16610,703,419,170,21,30
16611,703,370,176,16,23
16612,703,404,176,15,24
16613,703,386,11,3,12
16614,703,421,186,0,34
16615,704,373,172,2,1
16616,704,374,172,8,7
16617,704,328,66,6,3
16618,704,289,66,1,2
16619,704,364,183,5,8
16620,704,304,183,7,9
16621,704,347,183,15,13
16622,704,383,183,16,15
16623,704,386,11,3,12
16624,704,341,6,4,4
16625,704,385,6,12,6
16626,704,404,176,13,17
16627,704,370,176,17,22
16628,704,380,181,11,14
16629,704,346,181,10,11
16630,704,358,170,14,19
16631,704,360,170,9,5
16632,705,373,172,1,1
16633,705,374,172,6,8
16634,705,423,172,12,28
16635,705,406,172,20,18
16636,705,289,66,3,2
16637,705,418,66,19,16
16638,705,328,66,2,3
16639,705,424,66,0,33
16640,705,364,183,5,5
16641,705,356,183,14,9
16642,705,347,183,9,14
16643,705,304,183,13,10
16644,705,420,183,0,21
16645,705,358,170,8,11
16646,705,360,170,10,6
16647,705,385,6,7,7
16648,705,341,6,4,4
16649,705,346,181,11,12
16650,705,380,181,18,15
16651,705,370,176,17,23
16652,705,278,176,16,27
16653,706,328,66,3,3
16654,706,289,66,4,2
16655,706,424,66,21,26
16656,706,418,66,23,17
16657,706,426,66,22,40
16658,706,364,183,9,5
16659,706,347,183,14,15
16660,706,304,183,12,10
16661,706,394,183,19,37
16662,706,385,6,5,6
16663,706,425,6,15,25
16664,706,341,6,2,4
16665,706,360,170,11,7
16666,706,358,170,7,11
16667,706,370,176,13,14
16668,706,404,176,18,19
16669,706,373,172,1,1
16670,706,374,172,8,8
16671,706,402,172,20,34
16672,706,386,11,17,13
16673,706,405,11,6,31
16674,706,380,181,16,16
16675,706,346,181,10,12
16676,707,289,66,1,2
16677,707,328,66,6,3
16678,707,364,183,8,4
16679,707,356,183,7,8
16680,707,347,183,10,16
16681,707,385,6,5,6
16682,707,345,6,15,12
16683,707,396,6,14,22
16684,707,358,170,13,11
16685,707,360,170,2,7
16686,707,386,11,3,14
16687,707,405,11,12,29
16688,707,370,176,16,15
16689,707,404,176,18,20
16690,707,346,181,11,13
16691,707,382,172,17,27
16692,707,373,172,9,1
16693,707,374,172,4,9
16694,708,386,11,3,7
16695,708,405,11,10,15
16696,708,364,183,2,4
16697,708,347,183,12,17
16698,708,356,183,14,10
16699,708,374,172,6,8
16700,708,382,172,9,27
16701,708,373,172,1,1
16702,708,346,181,11,12
16703,708,370,176,17,16
16704,708,396,176,18,23
16705,708,404,176,0,21
16706,708,345,6,14,14
16707,708,385,6,7,6
16708,708,375,6,0,39
16709,708,289,66,5,2
16710,708,328,66,8,3
16711,708,358,170,16,13
16712,708,360,170,15,9
16713,709,289,66,3,1
16714,709,386,66,8,2
16715,709,427,66,13,12
16716,709,394,66,0,22
16717,709,408,66,0,23
16718,709,397,172,6,3
16719,709,373,172,1,4
16720,709,347,170,11,5
16721,709,403,170,9,9
16722,709,360,170,10,14
16723,709,305,176,15,6
16724,709,346,176,16,8
16725,709,278,176,0,17
16726,709,309,176,0,18
16727,709,428,176,0,19
16728,709,404,176,0,20
16729,709,383,183,12,7
16730,709,364,183,5,11
16731,709,356,183,2,13
16732,709,385,6,7,10
16733,709,341,6,4,15
16734,709,401,94,14,16
16735,709,429,92,0,21
16736,710,373,172,2,1
16737,710,397,172,6,3
16738,710,341,6,4,5
16739,710,385,6,10,13
16740,710,289,66,3,2
16741,710,394,66,16,14
16742,710,386,66,8,4
16743,710,408,66,0,20
16744,710,278,176,13,7
16745,710,305,176,14,9
16746,710,383,183,11,8
16747,710,356,183,7,17
16748,710,364,183,1,15
16749,710,360,170,5,10
16750,710,403,170,9,11
16751,710,347,181,12,6
16752,710,346,181,18,12
16753,710,430,95,17,19
16754,711,373,172,6,1
16755,711,397,172,4,4
16756,711,309,172,10,23
16757,711,360,170,7,5
16758,711,403,170,15,14
16759,711,356,183,3,7
16760,711,364,183,1,12
16761,711,346,183,13,16
16762,711,347,183,14,8
16763,711,386,66,8,3
16764,711,289,66,2,2
16765,711,394,66,17,15
16766,711,401,94,12,13
16767,711,404,94,16,18
16768,711,385,6,9,17
16769,711,341,6,5,6
16770,711,429,92,20,20
16771,711,278,176,11,9
16772,712,364,183,2,5
16773,712,356,183,5,6
16774,712,383,183,15,11
16775,712,289,66,6,2
16776,712,386,66,9,3
16777,712,427,66,16,19
16778,712,397,172,4,4
16779,712,373,172,1,1
16780,712,360,170,7,7
16781,712,403,170,10,13
16782,712,305,176,13,12
16783,712,278,176,14,10
16784,712,385,6,8,17
16785,712,341,6,3,8
16786,712,404,94,11,18
16787,712,401,94,12,14
16788,712,346,181,17,16
16789,713,373,172,1,1
16790,713,374,172,13,18
16791,713,289,66,2,2
16792,713,386,66,14,3
16793,713,394,66,21,16
16794,713,408,66,17,24
16795,713,427,66,25,20
16796,713,370,66,24,29
16797,713,341,6,5,7
16798,713,385,6,8,9
16799,713,356,183,4,5
16800,713,383,183,7,12
16801,713,364,183,3,6
16802,713,403,170,15,13
16803,713,399,170,20,21
16804,713,360,170,6,8
16805,713,404,94,10,19
16806,713,346,181,16,17
16807,713,347,181,9,10
16808,713,420,181,23,26
16809,713,309,176,22,23
16810,713,401,176,18,15
16811,713,305,176,12,14
16812,713,278,176,11,11
16813,713,380,182,19,28
16814,714,341,6,1,3
16815,714,385,6,4,9
16816,714,289,66,5,1
16817,714,427,66,14,13
16818,714,408,66,16,17
16819,714,386,66,11,4
16820,714,394,66,21,20
16821,714,346,181,10,10
16822,714,347,181,12,11
16823,714,374,172,17,19
16824,714,423,172,19,21
16825,714,373,172,2,2
16826,714,364,183,3,7
16827,714,356,183,6,6
16828,714,383,183,15,14
16829,714,278,176,9,12
16830,714,309,176,18,24
16831,714,305,176,13,16
16832,714,405,11,22,23
16833,714,360,170,7,8
16834,714,431,170,20,28
16835,714,403,170,8,15
16836,714,429,92,0,26
16837,715,385,6,7,5
16838,715,341,6,2,3
16839,715,386,66,5,4
16840,715,408,66,19,11
16841,715,394,66,15,19
16842,715,289,66,1,1
16843,715,383,183,14,10
16844,715,347,183,10,13
16845,715,356,183,6,6
16846,715,364,183,4,8
16847,715,404,94,11,14
16848,715,401,94,16,20
16849,715,305,176,18,18
16850,715,358,181,13,26
16851,715,346,181,12,12
16852,715,403,170,20,17
16853,715,360,170,9,9
16854,715,374,172,8,21
16855,715,373,172,3,2
16856,715,278,172,17,15
16857,716,341,6,1,3
16858,716,385,6,7,5
16859,716,375,6,16,23
16860,716,360,170,5,6
16861,716,340,170,0,36
16862,716,386,66,9,4
16863,716,394,66,15,20
16864,716,427,66,21,16
16865,716,289,66,3,1
16866,716,404,94,13,12
16867,716,401,94,0,21
16868,716,374,172,8,19
16869,716,373,172,4,2
16870,716,346,181,6,13
16871,716,402,181,0,34
16872,716,420,181,0,31
16873,716,364,183,2,9
16874,716,383,183,14,10
16875,716,347,183,12,14
16876,716,356,183,11,7
16877,716,309,176,18,24
16878,716,305,176,17,18
16879,716,432,96,19,29
16880,716,405,11,10,25
16881,717,289,66,4,1
16882,717,386,66,13,4
16883,717,341,6,2,2
16884,717,385,6,8,5
16885,717,346,181,12,10
16886,717,434,181,18,29
16887,717,433,172,17,17
16888,717,373,172,1,3
16889,717,373,172,1,3
16890,717,374,172,1,21
16891,717,401,94,15,19
16892,717,404,94,10,13
16893,717,305,176,15,20
16894,717,278,176,11,15
16895,717,364,183,3,9
16896,717,347,183,9,14
16897,717,356,183,7,7
16898,717,405,11,14,26
16899,717,360,170,5,6
16900,717,403,170,19,18
16901,718,364,183,2,6
16902,718,356,183,7,8
16903,718,347,183,8,15
16904,718,341,6,4,1
16905,718,385,6,3,4
16906,718,345,6,9,22
16907,718,374,172,5,12
16908,718,373,172,1,3
16909,718,382,172,14,26
16910,718,360,170,10,7
16911,718,403,170,15,19
16912,718,386,66,11,5
16913,718,289,66,6,2
16914,718,404,94,16,14
16915,718,401,94,18,20
16916,718,434,181,19,28
16917,718,346,181,13,10
16918,718,278,176,12,16
16919,718,305,176,17,21
16920,719,289,66,2,1
16921,719,386,66,4,2
16922,719,385,66,0,24
16923,719,360,170,8,3
16924,719,408,170,10,5
16925,719,347,170,11,7
16926,719,341,6,3,4
16927,719,435,6,7,11
16928,719,401,172,9,6
16929,719,373,172,1,8
16930,719,356,172,16,9
16931,719,428,172,0,17
16932,719,404,176,5,10
16933,719,440,176,13,14
16934,719,346,176,12,15
16935,719,436,176,0,20
16936,719,427,26,14,12
16937,719,278,26,0,16
16938,719,364,34,6,13
16939,719,403,54,0,18
16940,719,394,54,0,19
16941,719,437,92,0,21
16942,719,438,92,0,22
16943,719,439,86,0,23
16944,719,430,95,0,25
16945,720,373,172,8,2
16946,720,401,172,11,9
16947,720,397,172,0,25
16948,720,360,170,5,1
16949,720,347,170,13,7
16950,720,408,170,4,8
16951,720,364,34,2,5
16952,720,356,34,6,12
16953,720,386,66,9,4
16954,720,289,66,1,3
16955,720,385,66,0,27
16956,720,430,95,18,10
16957,720,438,92,19,11
16958,720,437,92,0,24
16959,720,341,6,10,6
16960,720,435,6,3,14
16961,720,375,6,0,26
16962,720,376,26,16,15
16963,720,278,26,15,20
16964,720,440,176,12,16
16965,720,346,176,14,18
16966,720,403,54,17,19
16967,720,394,54,20,22
16968,720,404,94,7,13
16969,721,373,172,1,1
16970,721,401,172,10,11
16971,721,364,34,14,3
16972,721,356,34,4,16
16973,721,341,6,5,6
16974,721,375,6,11,12
16975,721,404,94,7,7
16976,721,386,66,6,2
16977,721,289,66,2,5
16978,721,346,176,17,13
16979,721,440,176,18,14
16980,721,430,95,19,10
16981,721,423,95,16,24
16982,721,347,170,8,8
16983,721,408,170,9,9
16984,721,360,170,3,4
16985,721,278,26,12,20
16986,721,394,54,15,22
16987,721,403,54,13,21
16988,721,438,92,0,15
16989,721,437,92,0,26
16990,722,373,172,1,1
16991,722,427,172,15,17
16992,722,401,172,7,13
16993,722,397,172,0,29
16994,722,408,170,8,6
16995,722,360,170,6,4
16996,722,347,170,11,10
16997,722,289,66,2,5
16998,722,385,66,21,19
16999,722,386,66,12,3
17000,722,356,34,5,9
17001,722,364,34,3,2
17002,722,346,176,10,11
17003,722,440,176,18,16
17004,722,403,176,13,22
17005,722,418,176,19,24
17006,722,278,26,17,15
17007,722,404,94,9,8
17008,722,341,6,4,7
17009,722,375,6,0,14
17010,722,438,92,20,18
17011,722,437,92,0,28
17012,722,394,54,0,23
17013,722,439,86,0,30
17014,723,373,172,1,1
17015,723,305,172,17,20
17016,723,401,172,10,15
17017,723,341,6,5,4
17018,723,289,66,3,3
17019,723,386,66,9,2
17020,723,385,66,8,11
17021,723,440,176,13,13
17022,723,418,176,22,21
17023,723,346,176,15,12
17024,723,278,26,14,17
17025,723,383,26,16,22
17026,723,436,26,23,23
17027,723,408,170,7,7
17028,723,347,170,12,10
17029,723,360,170,6,6
17030,723,430,95,21,14
17031,723,364,34,2,5
17032,723,356,34,4,9
17033,723,420,97,19,29
17034,723,437,92,20,30
17035,723,438,92,18,19
17036,723,404,94,11,8
17037,723,439,86,0,33
17038,723,394,54,0,27
17039,723,403,54,0,26
17040,724,341,6,2,2
17041,724,435,6,7,26
17042,724,373,172,1,1
17043,724,401,172,18,15
17044,724,428,172,21,22
17045,724,429,172,0,35
17046,724,441,172,0,36
17047,724,386,66,6,3
17048,724,289,66,4,4
17049,724,385,66,3,13
17050,724,423,95,15,10
17051,724,430,95,17,16
17052,724,440,176,16,12
17053,724,346,176,9,14
17054,724,404,176,11,9
17055,724,418,176,0,23
17056,724,347,170,12,11
17057,724,408,170,10,7
17058,724,432,170,20,29
17059,724,360,170,5,6
17060,724,356,34,8,8
17061,724,364,34,13,5
17062,724,437,92,19,30
17063,724,438,92,22,20
17064,724,278,26,14,18
17065,724,420,97,0,32
17066,724,442,177,0,37
17067,724,403,54,0,28
17068,724,394,54,0,31
17069,725,373,172,3,1
17070,725,374,172,9,27
17071,725,429,172,0,36
17072,725,386,66,4,2
17073,725,427,66,20,19
17074,725,289,66,2,5
17075,725,360,170,8,4
17076,725,408,170,13,7
17077,725,347,170,11,11
17078,725,432,170,0,31
17079,725,404,94,10,8
17080,725,356,34,7,9
17081,725,364,34,5,6
17082,725,440,176,17,12
17083,725,346,176,16,14
17084,725,418,176,12,24
17085,725,445,176,0,41
17086,725,305,26,18,20
17087,725,383,26,19,25
17088,725,278,26,0,18
17089,725,403,54,14,23
17090,725,394,54,25,28
17091,725,385,6,6,13
17092,725,341,6,1,3
17093,725,420,97,0,33
17094,725,438,92,0,21
17095,725,437,92,0,32
17096,725,430,95,0,16
17097,725,423,95,0,10
17098,725,446,95,0,42
17099,725,443,167,0,38
17100,725,444,179,0,40
17101,725,447,173,0,43
17102,726,289,66,1,3
17103,726,386,66,4,2
17104,726,373,172,2,1
17105,726,345,172,13,35
17106,726,401,172,7,16
17107,726,433,172,0,39
17108,726,356,34,5,8
17109,726,364,34,6,6
17110,726,385,6,9,10
17111,726,341,6,3,4
17112,726,430,95,19,14
17113,726,448,98,21,19
17114,726,450,98,0,42
17115,726,347,170,12,12
17116,726,360,170,11,5
17117,726,408,170,10,7
17118,726,440,176,16,13
17119,726,346,176,14,15
17120,726,449,176,17,33
17121,726,434,176,18,37
17122,726,404,176,0,9
17123,726,418,26,8,25
17124,726,403,54,15,24
17125,726,394,54,20,29
17126,727,373,172,1,1
17127,727,345,172,20,36
17128,727,401,172,12,16
17129,727,452,172,0,45
17130,727,356,34,10,6
17131,727,364,34,4,7
17132,727,386,66,5,2
17133,727,289,66,3,3
17134,727,382,66,11,27
17135,727,347,170,8,10
17136,727,360,170,6,5
17137,727,408,170,13,8
17138,727,451,170,0,41
17139,727,434,176,16,19
17140,727,440,176,15,13
17141,727,346,176,9,15
17142,727,278,176,19,18
17143,727,404,176,0,9
17144,727,430,95,18,14
17145,727,403,54,17,25
17146,727,394,54,21,31
17147,727,385,6,7,11
17148,727,341,6,2,4
17149,727,418,26,14,26
17150,727,433,32,0,40
